zip,state,county,city_town,climate_zone,moisture_regime
76384,TX,WILBARGER,VERNON,3,dry
76385,TX,WILBARGER,VERNON,3,dry
76388,TX,HASKELL,WEINERT,3,dry
76389,TX,ARCHER,WINDTHORST,3,moist
76401,TX,ERATH,STEPHENVILLE,3,moist
76402,TX,ERATH,STEPHENVILLE,3,moist
76424,TX,STEPHENS,BRECKENRIDGE,3,moist
76426,TX,WISE,BRIDGEPORT,3,moist
76427,TX,JACK,BRYSON,3,moist
76429,TX,STEPHENS,CADDO,3,moist
76430,TX,SHACKELFORD,ALBANY,3,dry
76431,TX,WISE,CHICO,3,moist
76432,TX,BROWN,BLANKET,3,moist
76433,TX,ERATH,BLUFF DALE,3,moist
76435,TX,EASTLAND,CARBON,3,moist
76436,TX,HAMILTON,CARLTON,3,moist
76437,TX,EASTLAND,CISCO,3,moist
76439,TX,PARKER,DENNIS,3,moist
76442,TX,COMANCHE,COMANCHE,3,moist
76443,TX,CALLAHAN,CROSS PLAINS,3,dry
76444,TX,COMANCHE,DE LEON,3,moist
76445,TX,EASTLAND,DESDEMONA,3,moist
76446,TX,ERATH,DUBLIN,3,moist
76448,TX,EASTLAND,EASTLAND,3,moist
76449,TX,PALO PINTO,GRAFORD,3,moist
76450,TX,YOUNG,GRAHAM,3,moist
76452,TX,COMANCHE,ENERGY,3,moist
76453,TX,PALO PINTO,GORDON,3,moist
76454,TX,EASTLAND,GORMAN,3,moist
76455,TX,COMANCHE,GUSTINE,3,moist
76457,TX,HAMILTON,HICO,3,moist
76458,TX,JACK,JACKSBORO,3,moist
76459,TX,JACK,JERMYN,3,moist
76460,TX,YOUNG,LOVING,3,moist
76461,TX,ERATH,LINGLEVILLE,3,moist
76462,TX,HOOD,LIPAN,3,moist
76463,TX,PALO PINTO,MINGUS,3,moist
76464,TX,SHACKELFORD,MORAN,3,dry
76465,TX,ERATH,MORGAN MILL,3,moist
76466,TX,EASTLAND,OLDEN,3,moist
76468,TX,COMANCHE,PROCTOR,3,moist
76469,TX,CALLAHAN,PUTNAM,3,dry
76470,TX,EASTLAND,RANGER,3,moist
76471,TX,EASTLAND,RISING STAR,3,moist
76472,TX,PALO PINTO,SANTO,3,moist
76474,TX,COMANCHE,SIDNEY,3,moist
76475,TX,PALO PINTO,STRAWN,3,moist
76476,TX,HOOD,TOLAR,3,moist
76481,TX,YOUNG,SOUTH BEND,3,moist
76483,TX,THROCKMORTON,THROCKMORTON,3,dry
76484,TX,PALO PINTO,PALO PINTO,3,moist
76485,TX,PARKER,PEASTER,3,moist
76486,TX,JACK,PERRIN,3,moist
76487,TX,PARKER,POOLVILLE,3,moist
76491,TX,THROCKMORTON,WOODSON,3,dry
76501,TX,BELL,TEMPLE,2,moist
76502,TX,BELL,TEMPLE,2,moist
76503,TX,BELL,TEMPLE,2,moist
76504,TX,BELL,TEMPLE,2,moist
76505,TX,BELL,TEMPLE,2,moist
76508,TX,BELL,TEMPLE,2,moist
76511,TX,BELL,BARTLETT,2,moist
76513,TX,BELL,BELTON,2,moist
76518,TX,MILAM,BUCKHOLTS,2,moist
76519,TX,MILAM,BURLINGTON,2,moist
76520,TX,MILAM,CAMERON,2,moist
76522,TX,CORYELL,COPPERAS COVE,2,moist
76523,TX,MILAM,DAVILLA,2,moist
76524,TX,MCLENNAN,EDDY,2,moist
76525,TX,CORYELL,EVANT,2,moist
76526,TX,CORYELL,FLAT,2,moist
76527,TX,WILLIAMSON,FLORENCE,2,moist
76528,TX,CORYELL,GATESVILLE,2,moist
76530,TX,WILLIAMSON,GRANGER,2,moist
76531,TX,HAMILTON,HAMILTON,3,moist
76533,TX,BELL,HEIDENHEIMER,2,moist
76534,TX,BELL,HOLLAND,2,moist
76537,TX,WILLIAMSON,JARRELL,2,moist
76538,TX,CORYELL,JONESBORO,2,moist
76539,TX,LAMPASAS,KEMPNER,3,moist
76540,TX,BELL,KILLEEN,2,moist
76541,TX,BELL,KILLEEN,2,moist
76542,TX,BELL,KILLEEN,2,moist
76543,TX,BELL,KILLEEN,2,moist
76544,TX,BELL,FORT HOOD,2,moist
76547,TX,BELL,KILLEEN,2,moist
76548,TX,BELL,HARKER HEIGHTS,2,moist
76549,TX,BELL,KILLEEN,2,moist
76550,TX,LAMPASAS,LAMPASAS,3,moist
76554,TX,BELL,LITTLE RIVER ACADEMY,2,moist
76556,TX,MILAM,MILANO,2,moist
76557,TX,MCLENNAN,MOODY,2,moist
76558,TX,CORYELL,MOUND,2,moist
76559,TX,BELL,NOLANVILLE,2,moist
76561,TX,CORYELL,OGLESBY,2,moist
76564,TX,BELL,PENDLETON,2,moist
76566,TX,CORYELL,PURMELA,2,moist
76567,TX,MILAM,ROCKDALE,2,moist
76569,TX,BELL,ROGERS,2,moist
76570,TX,FALLS,ROSEBUD,2,moist
76571,TX,BELL,SALADO,2,moist
76573,TX,WILLIAMSON,SCHWERTNER,2,moist
76574,TX,WILLIAMSON,TAYLOR,2,moist
76577,TX,MILAM,THORNDALE,2,moist
76578,TX,WILLIAMSON,THRALL,2,moist
76579,TX,BELL,TROY,2,moist
76599,TX,CORYELL,GATESVILLE,2,moist
76621,TX,HILL,ABBOTT,2,moist
76622,TX,HILL,AQUILLA,2,moist
76623,TX,ELLIS,AVALON,3,moist
76624,TX,MCLENNAN,AXTELL,2,moist
76626,TX,NAVARRO,BLOOMING GROVE,3,moist
76627,TX,HILL,BLUM,2,moist
76628,TX,HILL,BRANDON,2,moist
76629,TX,ROBERTSON,BREMOND,2,moist
76630,TX,MCLENNAN,BRUCEVILLE,2,moist
76631,TX,HILL,BYNUM,2,moist
76632,TX,FALLS,CHILTON,2,moist
76633,TX,MCLENNAN,CHINA SPRING,2,moist
76634,TX,BOSQUE,CLIFTON,2,moist
76635,TX,LIMESTONE,COOLIDGE,2,moist
76636,TX,HILL,COVINGTON,2,moist
76637,TX,BOSQUE,CRANFILLS GAP,2,moist
76638,TX,MCLENNAN,CRAWFORD,2,moist
76639,TX,NAVARRO,DAWSON,3,moist
76640,TX,MCLENNAN,ELM MOTT,2,moist
76641,TX,NAVARRO,FROST,3,moist
76642,TX,LIMESTONE,GROESBECK,2,moist
76643,TX,MCLENNAN,HEWITT,2,moist
76644,TX,BOSQUE,LAGUNA PARK,2,moist
76645,TX,HILL,HILLSBORO,2,moist
76648,TX,HILL,HUBBARD,2,moist
76649,TX,BOSQUE,IREDELL,2,moist
76650,TX,HILL,IRENE,2,moist
76651,TX,ELLIS,ITALY,3,moist
76652,TX,BOSQUE,KOPPERL,2,moist
76653,TX,LIMESTONE,KOSSE,2,moist
76654,TX,MCLENNAN,LEROY,2,moist
76655,TX,MCLENNAN,LORENA,2,moist
76656,TX,FALLS,LOTT,2,moist
76657,TX,MCLENNAN,MC GREGOR,2,moist
76660,TX,HILL,MALONE,2,moist
76661,TX,FALLS,MARLIN,2,moist
76664,TX,MCLENNAN,MART,2,moist
76665,TX,BOSQUE,MERIDIAN,2,moist
76666,TX,HILL,MERTENS,2,moist
76667,TX,LIMESTONE,MEXIA,2,moist
76670,TX,ELLIS,MILFORD,3,moist
76671,TX,BOSQUE,MORGAN,2,moist
76673,TX,HILL,MOUNT CALM,2,moist
76676,TX,HILL,PENELOPE,2,moist
76678,TX,LIMESTONE,PRAIRIE HILL,2,moist
76679,TX,NAVARRO,PURDON,3,moist
76680,TX,FALLS,REAGAN,2,moist
76681,TX,NAVARRO,RICHLAND,3,moist
76682,TX,MCLENNAN,RIESEL,2,moist
76684,TX,MCLENNAN,ROSS,2,moist
76685,TX,FALLS,SATIN,2,moist
76686,TX,LIMESTONE,TEHUACANA,2,moist
76687,TX,LIMESTONE,THORNTON,2,moist
76689,TX,BOSQUE,VALLEY MILLS,2,moist
76690,TX,BOSQUE,WALNUT SPRINGS,2,moist
76691,TX,MCLENNAN,WEST,2,moist
76692,TX,HILL,WHITNEY,2,moist
76693,TX,FREESTONE,WORTHAM,2,moist
76701,TX,MCLENNAN,WACO,2,moist
76702,TX,MCLENNAN,WACO,2,moist
76703,TX,MCLENNAN,WACO,2,moist
76704,TX,MCLENNAN,WACO,2,moist
76705,TX,MCLENNAN,WACO,2,moist
76706,TX,MCLENNAN,WACO,2,moist
76707,TX,MCLENNAN,WACO,2,moist
76708,TX,MCLENNAN,WACO,2,moist
76710,TX,MCLENNAN,WACO,2,moist
76711,TX,MCLENNAN,WACO,2,moist
76712,TX,MCLENNAN,WOODWAY,2,moist
76714,TX,MCLENNAN,WACO,2,moist
76715,TX,MCLENNAN,WACO,2,moist
76716,TX,MCLENNAN,WACO,2,moist
76798,TX,MCLENNAN,WACO,2,moist
76799,TX,MCLENNAN,WACO,2,moist
76801,TX,BROWN,BROWNWOOD,3,moist
76802,TX,BROWN,EARLY,3,moist
76803,TX,BROWN,EARLY,3,moist
76804,TX,BROWN,BROWNWOOD,3,moist
76821,TX,RUNNELS,BALLINGER,3,dry
76823,TX,BROWN,BANGS,3,moist
76824,TX,SAN SABA,BEND,3,moist
76825,TX,MCCULLOCH,BRADY,3,dry
76827,TX,BROWN,BROOKESMITH,3,moist
76831,TX,LLANO,CASTELL,3,moist
76832,TX,SAN SABA,CHEROKEE,3,moist
76834,TX,COLEMAN,COLEMAN,3,dry
76837,TX,CONCHO,EDEN,3,dry
76842,TX,MASON,FREDONIA,3,dry
76844,TX,MILLS,GOLDTHWAITE,3,moist
76845,TX,COLEMAN,GOULDBUSK,3,dry
76849,TX,KIMBLE,JUNCTION,3,dry
76852,TX,MCCULLOCH,LOHN,3,dry
76853,TX,LAMPASAS,LOMETA,3,moist
76854,TX,KIMBLE,LONDON,3,dry
76855,TX,CONCHO,LOWAKE,3,dry
76856,TX,MASON,MASON,3,dry
76857,TX,BROWN,MAY,3,moist
76858,TX,MCCULLOCH,MELVIN,3,dry
76859,TX,MENARD,MENARD,3,dry
76861,TX,RUNNELS,MILES,3,dry
76862,TX,CONCHO,MILLERSVIEW,3,dry
76864,TX,MILLS,MULLIN,3,moist
76865,TX,RUNNELS,NORTON,3,dry
76866,TX,CONCHO,PAINT ROCK,3,dry
76869,TX,MASON,PONTOTOC,3,dry
76870,TX,MILLS,PRIDDY,3,moist
76871,TX,SAN SABA,RICHLAND SPRINGS,3,moist
76872,TX,MCCULLOCH,ROCHELLE,3,dry
76873,TX,COLEMAN,ROCKWOOD,3,dry
76875,TX,RUNNELS,ROWENA,3,dry
76877,TX,SAN SABA,SAN SABA,3,moist
76878,TX,COLEMAN,SANTA ANNA,3,dry
76880,TX,MILLS,STAR,3,moist
76882,TX,COLEMAN,TALPA,3,dry
76884,TX,COLEMAN,VALERA,3,dry
76886,TX,TOM GREEN,VERIBEST,3,dry
76887,TX,MCCULLOCH,VOCA,3,dry
76888,TX,COLEMAN,VOSS,3,dry
76890,TX,BROWN,ZEPHYR,3,moist
76901,TX,TOM GREEN,SAN ANGELO,3,dry
76902,TX,TOM GREEN,SAN ANGELO,3,dry
76903,TX,TOM GREEN,SAN ANGELO,3,dry
76904,TX,TOM GREEN,SAN ANGELO,3,dry
76905,TX,TOM GREEN,SAN ANGELO,3,dry
76906,TX,TOM GREEN,SAN ANGELO,3,dry
76908,TX,TOM GREEN,GOODFELLOW AFB,3,dry
76909,TX,TOM GREEN,SAN ANGELO,3,dry
76930,TX,IRION,BARNHART,3,dry
76932,TX,REAGAN,BIG LAKE,3,dry
76933,TX,COKE,BRONTE,3,dry
76934,TX,TOM GREEN,CARLSBAD,3,dry
76935,TX,TOM GREEN,CHRISTOVAL,3,dry
76936,TX,SCHLEICHER,ELDORADO,3,dry
76937,TX,CONCHO,EOLA,3,dry
76940,TX,TOM GREEN,MERETA,3,dry
76941,TX,IRION,MERTZON,3,dry
76943,TX,CROCKETT,OZONA,3,dry
76945,TX,COKE,ROBERT LEE,3,dry
76949,TX,COKE,SILVER,3,dry
76950,TX,SUTTON,SONORA,3,dry
76951,TX,STERLING,STERLING CITY,3,dry
76953,TX,COKE,TENNYSON,3,dry
76955,TX,TOM GREEN,VANCOURT,3,dry
76957,TX,TOM GREEN,WALL,3,dry
76958,TX,TOM GREEN,WATER VALLEY,3,dry
77001,TX,HARRIS,HOUSTON,2,moist
77002,TX,HARRIS,HOUSTON,2,moist
77003,TX,HARRIS,HOUSTON,2,moist
77004,TX,HARRIS,HOUSTON,2,moist
77005,TX,HARRIS,HOUSTON,2,moist
77006,TX,HARRIS,HOUSTON,2,moist
77007,TX,HARRIS,HOUSTON,2,moist
77008,TX,HARRIS,HOUSTON,2,moist
77009,TX,HARRIS,HOUSTON,2,moist
77010,TX,HARRIS,HOUSTON,2,moist
77011,TX,HARRIS,HOUSTON,2,moist
77012,TX,HARRIS,HOUSTON,2,moist
77013,TX,HARRIS,HOUSTON,2,moist
77014,TX,HARRIS,HOUSTON,2,moist
77015,TX,HARRIS,HOUSTON,2,moist
77016,TX,HARRIS,HOUSTON,2,moist
77017,TX,HARRIS,HOUSTON,2,moist
77018,TX,HARRIS,HOUSTON,2,moist
77019,TX,HARRIS,HOUSTON,2,moist
77020,TX,HARRIS,HOUSTON,2,moist
77021,TX,HARRIS,HOUSTON,2,moist
77022,TX,HARRIS,HOUSTON,2,moist
77023,TX,HARRIS,HOUSTON,2,moist
77024,TX,HARRIS,HOUSTON,2,moist
77025,TX,HARRIS,HOUSTON,2,moist
77026,TX,HARRIS,HOUSTON,2,moist
77027,TX,HARRIS,HOUSTON,2,moist
77028,TX,HARRIS,HOUSTON,2,moist
77029,TX,HARRIS,HOUSTON,2,moist
77030,TX,HARRIS,HOUSTON,2,moist
77031,TX,HARRIS,HOUSTON,2,moist
77032,TX,HARRIS,HOUSTON,2,moist
77033,TX,HARRIS,HOUSTON,2,moist
77034,TX,HARRIS,HOUSTON,2,moist
77035,TX,HARRIS,HOUSTON,2,moist
77036,TX,HARRIS,HOUSTON,2,moist
77037,TX,HARRIS,HOUSTON,2,moist
77038,TX,HARRIS,HOUSTON,2,moist
77039,TX,HARRIS,HOUSTON,2,moist
77040,TX,HARRIS,HOUSTON,2,moist
77041,TX,HARRIS,HOUSTON,2,moist
77042,TX,HARRIS,HOUSTON,2,moist
77043,TX,HARRIS,HOUSTON,2,moist
77044,TX,HARRIS,HOUSTON,2,moist
77045,TX,HARRIS,HOUSTON,2,moist
77046,TX,HARRIS,HOUSTON,2,moist
77047,TX,HARRIS,HOUSTON,2,moist
77048,TX,HARRIS,HOUSTON,2,moist
77049,TX,HARRIS,HOUSTON,2,moist
77050,TX,HARRIS,HOUSTON,2,moist
77051,TX,HARRIS,HOUSTON,2,moist
77052,TX,HARRIS,HOUSTON,2,moist
77053,TX,FORT BEND,HOUSTON,2,moist
77054,TX,HARRIS,HOUSTON,2,moist
77055,TX,HARRIS,HOUSTON,2,moist
77056,TX,HARRIS,HOUSTON,2,moist
77057,TX,HARRIS,HOUSTON,2,moist
77058,TX,HARRIS,HOUSTON,2,moist
77059,TX,HARRIS,HOUSTON,2,moist
77060,TX,HARRIS,HOUSTON,2,moist
77061,TX,HARRIS,HOUSTON,2,moist
77062,TX,HARRIS,HOUSTON,2,moist
77063,TX,HARRIS,HOUSTON,2,moist
77064,TX,HARRIS,HOUSTON,2,moist
77065,TX,HARRIS,HOUSTON,2,moist
77066,TX,HARRIS,HOUSTON,2,moist
77067,TX,HARRIS,HOUSTON,2,moist
77068,TX,HARRIS,HOUSTON,2,moist
77069,TX,HARRIS,HOUSTON,2,moist
77070,TX,HARRIS,HOUSTON,2,moist
77071,TX,HARRIS,HOUSTON,2,moist
77072,TX,HARRIS,HOUSTON,2,moist
77073,TX,HARRIS,HOUSTON,2,moist
77074,TX,HARRIS,HOUSTON,2,moist
77075,TX,HARRIS,HOUSTON,2,moist
77076,TX,HARRIS,HOUSTON,2,moist
77077,TX,HARRIS,HOUSTON,2,moist
77078,TX,HARRIS,HOUSTON,2,moist
77079,TX,HARRIS,HOUSTON,2,moist
77080,TX,HARRIS,HOUSTON,2,moist
77081,TX,HARRIS,HOUSTON,2,moist
77082,TX,HARRIS,HOUSTON,2,moist
77083,TX,HARRIS,HOUSTON,2,moist
77084,TX,HARRIS,HOUSTON,2,moist
77085,TX,HARRIS,HOUSTON,2,moist
77086,TX,HARRIS,HOUSTON,2,moist
77087,TX,HARRIS,HOUSTON,2,moist
77088,TX,HARRIS,HOUSTON,2,moist
77089,TX,HARRIS,HOUSTON,2,moist
77090,TX,HARRIS,HOUSTON,2,moist
77091,TX,HARRIS,HOUSTON,2,moist
77092,TX,HARRIS,HOUSTON,2,moist
77093,TX,HARRIS,HOUSTON,2,moist
77094,TX,HARRIS,HOUSTON,2,moist
77095,TX,HARRIS,HOUSTON,2,moist
77096,TX,HARRIS,HOUSTON,2,moist
77098,TX,HARRIS,HOUSTON,2,moist
77099,TX,HARRIS,HOUSTON,2,moist
77201,TX,HARRIS,HOUSTON,2,moist
77203,TX,HARRIS,HOUSTON,2,moist
77204,TX,HARRIS,HOUSTON,2,moist
77205,TX,HARRIS,HOUSTON,2,moist
77206,TX,HARRIS,HOUSTON,2,moist
77207,TX,HARRIS,HOUSTON,2,moist
77208,TX,HARRIS,HOUSTON,2,moist
77210,TX,HARRIS,HOUSTON,2,moist
77212,TX,HARRIS,HOUSTON,2,moist
77213,TX,HARRIS,HOUSTON,2,moist
77215,TX,HARRIS,HOUSTON,2,moist
77217,TX,HARRIS,HOUSTON,2,moist
77218,TX,HARRIS,HOUSTON,2,moist
77219,TX,HARRIS,HOUSTON,2,moist
77220,TX,HARRIS,HOUSTON,2,moist
77221,TX,HARRIS,HOUSTON,2,moist
77222,TX,HARRIS,HOUSTON,2,moist
77223,TX,HARRIS,HOUSTON,2,moist
77224,TX,HARRIS,HOUSTON,2,moist
77225,TX,HARRIS,HOUSTON,2,moist
77226,TX,HARRIS,HOUSTON,2,moist
77227,TX,HARRIS,HOUSTON,2,moist
77228,TX,HARRIS,HOUSTON,2,moist
77229,TX,HARRIS,HOUSTON,2,moist
77230,TX,HARRIS,HOUSTON,2,moist
77231,TX,HARRIS,HOUSTON,2,moist
77233,TX,HARRIS,HOUSTON,2,moist
77234,TX,HARRIS,HOUSTON,2,moist
77235,TX,HARRIS,HOUSTON,2,moist
77236,TX,HARRIS,HOUSTON,2,moist
77237,TX,HARRIS,HOUSTON,2,moist
77238,TX,HARRIS,HOUSTON,2,moist
77240,TX,HARRIS,HOUSTON,2,moist
77241,TX,HARRIS,HOUSTON,2,moist
77242,TX,HARRIS,HOUSTON,2,moist
77243,TX,HARRIS,HOUSTON,2,moist
77244,TX,HARRIS,HOUSTON,2,moist
77245,TX,HARRIS,HOUSTON,2,moist
77248,TX,HARRIS,HOUSTON,2,moist
77249,TX,HARRIS,HOUSTON,2,moist
77251,TX,HARRIS,HOUSTON,2,moist
77252,TX,HARRIS,HOUSTON,2,moist
77253,TX,HARRIS,HOUSTON,2,moist
77254,TX,HARRIS,HOUSTON,2,moist
77255,TX,HARRIS,HOUSTON,2,moist
77256,TX,HARRIS,HOUSTON,2,moist
77257,TX,HARRIS,HOUSTON,2,moist
77258,TX,HARRIS,HOUSTON,2,moist
77259,TX,HARRIS,HOUSTON,2,moist
77261,TX,HARRIS,HOUSTON,2,moist
77262,TX,HARRIS,HOUSTON,2,moist
77263,TX,HARRIS,HOUSTON,2,moist
77265,TX,HARRIS,HOUSTON,2,moist
77266,TX,HARRIS,HOUSTON,2,moist
77267,TX,HARRIS,HOUSTON,2,moist
77268,TX,HARRIS,HOUSTON,2,moist
77269,TX,HARRIS,HOUSTON,2,moist
77270,TX,HARRIS,HOUSTON,2,moist
77271,TX,HARRIS,HOUSTON,2,moist
77272,TX,HARRIS,HOUSTON,2,moist
77273,TX,HARRIS,HOUSTON,2,moist
77274,TX,HARRIS,HOUSTON,2,moist
77275,TX,HARRIS,HOUSTON,2,moist
77277,TX,HARRIS,HOUSTON,2,moist
77279,TX,HARRIS,HOUSTON,2,moist
77280,TX,HARRIS,HOUSTON,2,moist
77282,TX,HARRIS,HOUSTON,2,moist
77284,TX,HARRIS,HOUSTON,2,moist
77287,TX,HARRIS,HOUSTON,2,moist
77288,TX,HARRIS,HOUSTON,2,moist
77289,TX,HARRIS,HOUSTON,2,moist
77290,TX,HARRIS,HOUSTON,2,moist
77291,TX,HARRIS,HOUSTON,2,moist
77292,TX,HARRIS,HOUSTON,2,moist
77293,TX,HARRIS,HOUSTON,2,moist
77301,TX,MONTGOMERY,CONROE,2,moist
77302,TX,MONTGOMERY,CONROE,2,moist
77303,TX,MONTGOMERY,CONROE,2,moist
77304,TX,MONTGOMERY,CONROE,2,moist
77305,TX,MONTGOMERY,CONROE,2,moist
77306,TX,MONTGOMERY,CONROE,2,moist
77316,TX,MONTGOMERY,MONTGOMERY,2,moist
77318,TX,MONTGOMERY,WILLIS,2,moist
77320,TX,WALKER,HUNTSVILLE,2,moist
77325,TX,HARRIS,KINGWOOD,2,moist
77326,TX,POLK,ACE,2,moist
77327,TX,LIBERTY,CLEVELAND,2,moist
77328,TX,LIBERTY,CLEVELAND,2,moist
77331,TX,SAN JACINTO,COLDSPRING,2,moist
77332,TX,POLK,DALLARDSVILLE,2,moist
77333,TX,MONTGOMERY,DOBBIN,2,moist
77334,TX,WALKER,DODGE,2,moist
77335,TX,POLK,GOODRICH,2,moist
77336,TX,HARRIS,HUFFMAN,2,moist
77337,TX,HARRIS,HUFSMITH,2,moist
77338,TX,HARRIS,HUMBLE,2,moist
77339,TX,HARRIS,KINGWOOD,2,moist
77340,TX,WALKER,HUNTSVILLE,2,moist
77341,TX,WALKER,HUNTSVILLE,2,moist
77342,TX,WALKER,HUNTSVILLE,2,moist
77344,TX,WALKER,HUNTSVILLE,2,moist
77345,TX,HARRIS,KINGWOOD,2,moist
77346,TX,HARRIS,HUMBLE,2,moist
77347,TX,HARRIS,HUMBLE,2,moist
77348,TX,WALKER,HUNTSVILLE,2,moist
77349,TX,WALKER,HUNTSVILLE,2,moist
77350,TX,POLK,LEGGETT,2,moist
77351,TX,POLK,LIVINGSTON,2,moist
77353,TX,MONTGOMERY,MAGNOLIA,2,moist
77354,TX,MONTGOMERY,MAGNOLIA,2,moist
77355,TX,MONTGOMERY,MAGNOLIA,2,moist
77356,TX,MONTGOMERY,MONTGOMERY,2,moist
77357,TX,MONTGOMERY,NEW CANEY,2,moist
77358,TX,WALKER,NEW WAVERLY,2,moist
77359,TX,SAN JACINTO,OAKHURST,2,moist
77360,TX,POLK,ONALASKA,2,moist
77362,TX,MONTGOMERY,PINEHURST,2,moist
77363,TX,GRIMES,PLANTERSVILLE,2,moist
77364,TX,SAN JACINTO,POINTBLANK,2,moist
77365,TX,MONTGOMERY,PORTER,2,moist
77367,TX,WALKER,RIVERSIDE,2,moist
77368,TX,LIBERTY,ROMAYOR,2,moist
77369,TX,LIBERTY,RYE,2,moist
77371,TX,SAN JACINTO,SHEPHERD,2,moist
77372,TX,MONTGOMERY,SPLENDORA,2,moist
77373,TX,HARRIS,SPRING,2,moist
77374,TX,HARDIN,THICKET,2,moist
77375,TX,HARRIS,TOMBALL,2,moist
77376,TX,HARDIN,VOTAW,2,moist
77377,TX,HARRIS,TOMBALL,2,moist
77378,TX,MONTGOMERY,WILLIS,2,moist
77379,TX,HARRIS,SPRING,2,moist
77380,TX,MONTGOMERY,SPRING,2,moist
77381,TX,MONTGOMERY,SPRING,2,moist
77382,TX,MONTGOMERY,SPRING,2,moist
77383,TX,HARRIS,SPRING,2,moist
77384,TX,MONTGOMERY,CONROE,2,moist
77385,TX,MONTGOMERY,CONROE,2,moist
77386,TX,MONTGOMERY,SPRING,2,moist
77387,TX,MONTGOMERY,SPRING,2,moist
77388,TX,HARRIS,SPRING,2,moist
77389,TX,HARRIS,SPRING,2,moist
77391,TX,HARRIS,SPRING,2,moist
77393,TX,MONTGOMERY,SPRING,2,moist
77396,TX,HARRIS,HUMBLE,2,moist
77399,TX,POLK,LIVINGSTON,2,moist
77401,TX,HARRIS,BELLAIRE,2,moist
77402,TX,HARRIS,BELLAIRE,2,moist
77404,TX,MATAGORDA,BAY CITY,2,moist
77406,TX,FORT BEND,RICHMOND,2,moist
77407,TX,FORT BEND,RICHMOND,2,moist
77410,TX,HARRIS,CYPRESS,2,moist
77411,TX,HARRIS,ALIEF,2,moist
77412,TX,COLORADO,ALTAIR,2,moist
77413,TX,HARRIS,BARKER,2,moist
77414,TX,MATAGORDA,BAY CITY,2,moist
77415,TX,MATAGORDA,CEDAR LANE,2,moist
77417,TX,FORT BEND,BEASLEY,2,moist
77418,TX,AUSTIN,BELLVILLE,2,moist
77419,TX,MATAGORDA,BLESSING,2,moist
77420,TX,WHARTON,BOLING,2,moist
77422,TX,BRAZORIA,BRAZORIA,2,moist
77423,TX,WALLER,BROOKSHIRE,2,moist
77426,TX,WASHINGTON,CHAPPELL HILL,2,moist
77429,TX,HARRIS,CYPRESS,2,moist
77430,TX,BRAZORIA,DAMON,2,moist
77431,TX,BRAZORIA,DANCIGER,2,moist
77432,TX,WHARTON,DANEVANG,2,moist
77433,TX,HARRIS,CYPRESS,2,moist
77434,TX,COLORADO,EAGLE LAKE,2,moist
77435,TX,WHARTON,EAST BERNARD,2,moist
77436,TX,WHARTON,EGYPT,2,moist
77437,TX,WHARTON,EL CAMPO,2,moist
77440,TX,MATAGORDA,ELMATON,2,moist
77441,TX,FORT BEND,FULSHEAR,2,moist
77442,TX,COLORADO,GARWOOD,2,moist
77443,TX,WHARTON,GLEN FLORA,2,moist
77444,TX,FORT BEND,GUY,2,moist
77445,TX,WALLER,HEMPSTEAD,2,moist
77446,TX,WALLER,PRAIRIE VIEW,2,moist
77447,TX,HARRIS,HOCKLEY,2,moist
77448,TX,WHARTON,HUNGERFORD,2,moist
77449,TX,HARRIS,KATY,2,moist
77450,TX,HARRIS,KATY,2,moist
77451,TX,FORT BEND,KENDLETON,2,moist
77452,TX,AUSTIN,KENNEY,2,moist
77453,TX,WHARTON,LANE CITY,2,moist
77454,TX,WHARTON,LISSIE,2,moist
77455,TX,WHARTON,LOUISE,2,moist
77456,TX,MATAGORDA,MARKHAM,2,moist
77457,TX,MATAGORDA,MATAGORDA,2,moist
77458,TX,MATAGORDA,MIDFIELD,2,moist
77459,TX,FORT BEND,MISSOURI CITY,2,moist
77460,TX,COLORADO,NADA,2,moist
77461,TX,FORT BEND,NEEDVILLE,2,moist
77463,TX,BRAZORIA,OLD OCEAN,2,moist
77464,TX,FORT BEND,ORCHARD,2,moist
77465,TX,MATAGORDA,PALACIOS,2,moist
77466,TX,WALLER,PATTISON,2,moist
77467,TX,WHARTON,PIERCE,2,moist
77468,TX,MATAGORDA,PLEDGER,2,moist
77469,TX,FORT BEND,RICHMOND,2,moist
77470,TX,COLORADO,ROCK ISLAND,2,moist
77471,TX,FORT BEND,ROSENBERG,2,moist
77473,TX,AUSTIN,SAN FELIPE,2,moist
77474,TX,AUSTIN,SEALY,2,moist
77475,TX,COLORADO,SHERIDAN,2,moist
77476,TX,FORT BEND,SIMONTON,2,moist
77477,TX,FORT BEND,STAFFORD,2,moist
77478,TX,FORT BEND,SUGAR LAND,2,moist
77479,TX,FORT BEND,SUGAR LAND,2,moist
77480,TX,BRAZORIA,SWEENY,2,moist
77481,TX,FORT BEND,THOMPSONS,2,moist
77482,TX,MATAGORDA,VAN VLECK,2,moist
77483,TX,MATAGORDA,WADSWORTH,2,moist
77484,TX,HARRIS,WALLER,2,moist
77485,TX,AUSTIN,WALLIS,2,moist
77486,TX,BRAZORIA,WEST COLUMBIA,2,moist
77487,TX,FORT BEND,SUGAR LAND,2,moist
77488,TX,WHARTON,WHARTON,2,moist
77489,TX,FORT BEND,MISSOURI CITY,2,moist
77491,TX,HARRIS,KATY,2,moist
77492,TX,HARRIS,KATY,2,moist
77493,TX,HARRIS,KATY,2,moist
